date,time,currency,impact,event,actual,forecast,previous
Mar 24,7:01am,GBP,yellow,GfK Consumer Confidence,-36,-35,-38
Mar 24,7:30am,JPY,yellow,Flash Manufacturing PMI,48.6,48.2,47.7
Mar 24,2:00pm,GBP,orange,Retail Sales m/m,1.2%,0.2%,0.9%
Mar 24,3:15pm,EUR,red,French Flash Manufacturing PMI,47.7,48.1,47.4
Mar 24,3:15pm,EUR,red,French Flash Services PMI,55.5,52.4,53.1
Mar 24,3:30pm,EUR,red,German Flash Manufacturing PMI,44.4,47.1,46.3
Mar 24,3:30pm,EUR,red,German Flash Services PMI,53.9,51.0,50.9
Mar 24,4:00pm,EUR,orange,Flash Manufacturing PMI,47.1,48.9,48.5
Mar 24,4:00pm,EUR,orange,Flash Services PMI,55.6,52.6,52.7
Mar 24,4:15pm,EUR,yellow,German Buba President Nagel Speaks,N/A,N/A,N/A
Mar 24,4:30pm,GBP,red,Flash Manufacturing PMI,48.0,49.8,49.3
Mar 24,4:30pm,GBP,red,Flash Services PMI,52.8,53.1,53.5
Mar 24,All Day,EUR,red,Euro Summit,N/A,N/A,N/A
Mar 24,7:30pm,CAD,orange,Core Retail Sales m/m,0.9%,0.6%,-0.7%
Mar 24,7:30pm,CAD,orange,Retail Sales m/m,1.4%,0.7%,0.0%
Mar 24,7:30pm,USD,orange,Core Durable Goods Orders m/m,0.0%,0.2%,0.8%
Mar 24,7:30pm,USD,orange,Durable Goods Orders m/m,-1.0%,0.4%,-5.0%
Mar 24,8:45pm,USD,red,Flash Manufacturing PMI,49.3,47.0,47.3
Mar 24,8:45pm,USD,red,Flash Services PMI,53.8,50.3,50.6
Mar 24,9:00pm,EUR,yellow,Belgian NBB Business Climate,-7.6,-12.5,-12.8
Mar 24,9:30pm,GBP,yellow,MPC Member Mann Speaks,N/A,N/A,N/A
Mar 26,8:00am,CHF,gray,Daylight Saving Time Shift,N/A,N/A,N/A
Mar 26,8:00am,EUR,gray,Daylight Saving Time Shift,N/A,N/A,N/A
Mar 26,8:00am,GBP,gray,Daylight Saving Time Shift,N/A,N/A,N/A
Mar 27,6:50am,JPY,yellow,SPPI y/y,1.8%,1.8%,1.6%
Mar 27,3:00pm,EUR,orange,German ifo Business Climate,93.3,91.0,91.1
Mar 27,3:00pm,EUR,yellow,M3 Money Supply y/y,2.9%,3.2%,3.5%
Mar 27,3:00pm,EUR,yellow,Private Loans y/y,3.2%,3.6%,3.6%
Mar 27,4:30pm,EUR,yellow,German Buba President Nagel Speaks,N/A,N/A,N/A
Mar 27,5:00pm,GBP,yellow,CBI Realized Sales,1,-2,2
Mar 28,12:00am,GBP,red,BOE Gov Bailey Speaks,N/A,N/A,N/A
Mar 28,4:00am,USD,yellow,FOMC Member Jefferson Speaks,N/A,N/A,N/A
Mar 28,6:01am,GBP,yellow,BRC Shop Price Index y/y,8.9%,N/A,8.4%
Mar 28,7:30am,AUD,yellow,Retail Sales m/m,0.2%,0.2%,1.8%
Mar 28,11:00am,JPY,orange,BOJ Gov Kuroda Speaks,N/A,N/A,N/A
Mar 28,12:00pm,JPY,yellow,BOJ Core CPI y/y,2.7%,3.0%,3.1%
Mar 28,3:45pm,GBP,red,BOE Gov Bailey Speaks,N/A,N/A,N/A
Mar 28,7:30pm,USD,yellow,Goods Trade Balance,-91.6B,-90.2B,-91.1B
Mar 28,7:30pm,USD,yellow,Prelim Wholesale Inventories m/m,0.2%,-0.1%,-0.4%
Mar 28,8:00pm,EUR,orange,ECB President Lagarde Speaks,N/A,N/A,N/A
Mar 28,8:00pm,EUR,yellow,German Buba President Nagel Speaks,N/A,N/A,N/A
Mar 28,8:00pm,USD,yellow,HPI m/m,0.2%,-0.2%,-0.1%
Mar 28,8:00pm,USD,yellow,S&P/CS Composite-20 HPI y/y,2.5%,2.6%,4.6%
Mar 28,8:59pm,USD,orange,Richmond Manufacturing Index,-5,-10,-16
Mar 28,9:00pm,USD,red,CB Consumer Confidence,104.2,101.0,103.4
Mar 28,9:00pm,USD,yellow,FOMC Member Barr Speaks,N/A,N/A,N/A
Mar 29,3:00am,CAD,yellow,Annual Budget Release,N/A,N/A,N/A
Mar 29,7:30am,AUD,red,CPI y/y,6.8%,7.2%,7.4%
Mar 29,1:00pm,EUR,yellow,German GfK Consumer Climate,-29.5,-29.5,-30.6
Mar 29,3:00pm,CHF,yellow,UBS Economic Expectations,-41.3,N/A,-12.3
Mar 29,3:30pm,GBP,yellow,M4 Money Supply m/m,-0.4%,0.9%,1.2%
Mar 29,3:32pm,GBP,yellow,Mortgage Approvals,44K,41K,40K
Mar 29,3:32pm,GBP,yellow,Net Lending to Individuals m/m,2.2B,3.7B,3.7B
Mar 29,4:30pm,GBP,yellow,FPC Meeting Minutes,N/A,N/A,N/A
Mar 29,4:30pm,GBP,yellow,FPC Statement,N/A,N/A,N/A
Mar 29,8:00pm,CHF,yellow,SNB Quarterly Bulletin,N/A,N/A,N/A
Mar 29,8:00pm,CNY,yellow,CB Leading Index m/m,-0.6%,N/A,0.0%
Mar 29,9:00pm,USD,orange,Pending Home Sales m/m,0.8%,-2.9%,8.1%
Mar 29,9:00pm,USD,yellow,FOMC Member Barr Speaks,N/A,N/A,N/A
Mar 29,9:30pm,USD,yellow,Crude Oil Inventories,-7.5M,1.8M,1.1M
Mar 29,11:30pm,CAD,yellow,Gov Council Member Gravelle Speaks,N/A,N/A,N/A
Mar 30,1:55am,GBP,yellow,MPC Member Mann Speaks,N/A,N/A,N/A
Mar 30,4:45am,NZD,yellow,Building Consents m/m,-9.0%,N/A,-5.2%
Mar 30,7:00am,NZD,yellow,ANZ Business Confidence,-43.4,N/A,-43.3
Mar 30,All Day,EUR,red,German Prelim CPI m/m,0.8%,0.7%,0.8%
Mar 30,2:00pm,CHF,yellow,KOF Economic Barometer,98.2,100.4,98.9
Mar 30,2:00pm,EUR,orange,Spanish Flash CPI y/y,3.3%,3.9%,6.0%
Mar 30,3:00pm,EUR,yellow,ECB Economic Bulletin,N/A,N/A,N/A
Mar 30,3:00pm,EUR,yellow,Italian Monthly Unemployment Rate,8.0%,7.9%,8.0%
Mar 30,4:10pm,EUR,yellow,Italian 10-y Bond Auction,4.12|1.4,N/A,4.34|1.3
Mar 30,7:30pm,USD,red,Final GDP q/q,2.6%,2.7%,2.7%
Mar 30,7:30pm,USD,red,Unemployment Claims,198K,196K,191K
Mar 30,7:30pm,USD,orange,Final GDP Price Index q/q,3.9%,3.9%,3.9%
Mar 30,9:30pm,USD,yellow,Natural Gas Storage,-47B,-55B,-72B
Mar 30,11:00pm,CHF,orange,Gov Board Member Maechler Speaks,N/A,N/A,N/A
Mar 31,12:00am,USD,yellow,FOMC Member Kashkari Speaks,N/A,N/A,N/A
Mar 31,2:45am,USD,orange,Treasury Sec Yellen Speaks,N/A,N/A,N/A
Mar 31,6:30am,JPY,orange,Tokyo Core CPI y/y,3.2%,3.1%,3.3%
Mar 31,6:30am,JPY,yellow,Unemployment Rate,2.6%,2.4%,2.4%
Mar 31,6:50am,JPY,yellow,Prelim Industrial Production m/m,4.5%,2.8%,-5.3%
Mar 31,6:50am,JPY,yellow,Retail Sales y/y,6.6%,5.9%,5.0%
Mar 31,7:30am,AUD,yellow,Private Sector Credit m/m,0.3%,0.4%,0.4%
Mar 31,8:30am,CNY,orange,Manufacturing PMI,51.9,51.6,52.6
Mar 31,8:30am,CNY,orange,Non-Manufacturing PMI,58.2,55.0,56.3
Mar 31,12:00pm,JPY,yellow,Housing Starts y/y,-0.3%,-0.5%,6.6%
Mar 31,1:00pm,EUR,yellow,German Import Prices m/m,-2.4%,-1.0%,-1.2%
Mar 31,1:00pm,EUR,yellow,German Retail Sales m/m,-1.3%,0.5%,0.1%
Mar 31,1:00pm,GBP,yellow,Current Account,-2.5B,-17.5B,-12.7B
Mar 31,1:00pm,GBP,yellow,Final GDP q/q,0.1%,0.0%,0.0%
Mar 31,1:00pm,GBP,yellow,Nationwide HPI m/m,-0.8%,-0.3%,-0.5%
Mar 31,1:00pm,GBP,yellow,Revised Business Investment q/q,-0.2%,4.8%,4.8%
Mar 31,1:30pm,CHF,yellow,Retail Sales y/y,0.3%,-1.0%,-2.2%
Mar 31,1:45pm,EUR,yellow,French Consumer Spending m/m,-0.8%,0.0%,1.7%
Mar 31,1:45pm,EUR,yellow,French Prelim CPI m/m,0.8%,0.6%,1.0%
Mar 31,2:55pm,EUR,yellow,German Unemployment Change,16K,1K,6K
Mar 31,4:00pm,EUR,orange,Core CPI Flash Estimate y/y,5.7%,5.7%,5.6%
Mar 31,4:00pm,EUR,orange,CPI Flash Estimate y/y,6.9%,7.1%,8.5%
Mar 31,4:00pm,EUR,yellow,Italian Prelim CPI m/m,-0.3%,0.0%,0.2%
Mar 31,4:00pm,EUR,yellow,Unemployment Rate,6.6%,6.6%,6.6%
Mar 31,7:30pm,CAD,red,GDP m/m,0.5%,0.4%,-0.1%
Mar 31,7:30pm,USD,red,Core PCE Price Index m/m,0.3%,0.4%,0.5%
Mar 31,7:30pm,USD,yellow,Personal Income m/m,0.3%,0.2%,0.6%
Mar 31,7:30pm,USD,yellow,Personal Spending m/m,0.2%,0.3%,2.0%
Mar 31,8:45pm,USD,orange,Chicago PMI,43.8,43.1,43.6
Mar 31,9:00pm,USD,orange,Revised UoM Consumer Sentiment,62.0,63.1,63.4
Mar 31,9:00pm,USD,yellow,Revised UoM Inflation Expectations,3.6%,N/A,3.8%
Mar 31,10:00pm,EUR,orange,ECB President Lagarde Speaks,N/A,N/A,N/A
