datetime,currency,impact,event,actual,forecast,previous,category_lv1,category_lv2,category_lv3,date,time
2024-04-17 13:00:00,GBP,yellow,PPI Output m/m,0.002,0.002,0.003,inflation,ppi output,m/m,2024-04-17 00:00:00,13:00:00
2024-04-17 13:00:00,GBP,yellow,RPI y/y,0.043,0.042,0.045,other,unspecified,y/y,2024-04-17 00:00:00,13:00:00
2024-04-17 15:30:00,GBP,yellow,HPI y/y,-0.002,0.002,-0.013000000000000001,other,unspecified,y/y,2024-04-17 00:00:00,15:30:00
2024-04-17 16:00:00,EUR,yellow,Final Core CPI y/y,0.028999999999999998,0.028999999999999998,0.028999999999999998,inflation,general cpi,y/y,2024-04-17 00:00:00,16:00:00
2024-04-17 16:00:00,EUR,yellow,Final CPI y/y,0.024,0.024,0.024,inflation,general cpi,y/y,2024-04-17 00:00:00,16:00:00
2024-04-17 16:37:00,EUR,yellow,German 30-y Bond Auction,,,,bond,bond auction,30-year,2024-04-17 00:00:00,16:37:00
2024-04-17 18:00:00,GBP,yellow,BOE Quarterly Bulletin,,,,other,unspecified,quarterly,2024-04-17 00:00:00,18:00:00
2024-04-17 19:05:00,GBP,yellow,MPC Member Greene Speaks,,,,speak,central bank speak,unspecified,2024-04-17 00:00:00,19:05:00
2024-04-17 19:30:00,CAD,yellow,Foreign Securities Purchases,-8780000000.0,10100000000.0,8880000000.0,other,unspecified,unspecified,2024-04-17 00:00:00,19:30:00
2024-04-17 21:30:00,USD,yellow,Crude Oil Inventories,2700000.0,1600000.0,5800000.0,other,unspecified,unspecified,2024-04-17 00:00:00,21:30:00
2024-04-17 23:00:00,GBP,red,BOE Gov Bailey Speaks,,,,speak,central bank speak,unspecified,2024-04-17 00:00:00,23:00:00
2024-04-18 01:00:00,EUR,orange,ECB President Lagarde Speaks,,,,speak,central bank speak,unspecified,2024-04-18 00:00:00,01:00:00
2024-04-18 01:00:00,GBP,yellow,MPC Member Haskel Speaks,,,,speak,central bank speak,unspecified,2024-04-18 00:00:00,01:00:00
2024-04-18 01:00:00,USD,yellow,Beige Book,,,,other,unspecified,unspecified,2024-04-18 00:00:00,01:00:00
2024-04-18 03:00:00,USD,yellow,TIC Long-Term Purchases,71500000000.0,40200000000.0,14000000000.0,other,unspecified,unspecified,2024-04-18 00:00:00,03:00:00
2024-04-18 04:30:00,USD,orange,FOMC Member Mester Speaks,,,,speak,central bank speak,unspecified,2024-04-18 00:00:00,04:30:00
2024-04-18 05:30:00,USD,yellow,FOMC Member Bowman Speaks,,,,speak,central bank speak,unspecified,2024-04-18 00:00:00,05:30:00
2024-04-18 08:30:00,AUD,red,Employment Change,-6600.0,7200.0,117600.0,employment indicators,employment change,unspecified,2024-04-18 00:00:00,08:30:00
2024-04-18 08:30:00,AUD,red,Unemployment Rate,0.038,0.039,0.037000000000000005,employment indicators,unemployment rate,unspecified,2024-04-18 00:00:00,08:30:00
2024-04-18 08:30:00,AUD,yellow,NAB Quarterly Business Confidence,-2.0,,-6.0,other,unspecified,quarterly,2024-04-18 00:00:00,08:30:00
2024-04-18 08:30:00,AUD,yellow,RBA Bulletin,,,,other,unspecified,unspecified,2024-04-18 00:00:00,08:30:00
2024-04-18 11:30:00,JPY,yellow,Tertiary Industry Activity m/m,0.015,0.004,-0.005,other,unspecified,m/m,2024-04-18 00:00:00,11:30:00
2024-04-18 13:00:00,CHF,yellow,Trade Balance,3540000000.0,3220000000.0,3680000000.0,other,unspecified,unspecified,2024-04-18 00:00:00,13:00:00
2024-04-18 15:00:00,EUR,yellow,Current Account,29500000000.0,45200000000.0,39300000000.0,other,unspecified,unspecified,2024-04-18 00:00:00,15:00:00
2024-04-18 15:45:00,EUR,yellow,Spanish 10-y Bond Auction,,,,bond,bond auction,10-year,2024-04-18 00:00:00,15:45:00
2024-04-18 17:00:00,EUR,yellow,German Buba Monthly Report,,,,other,unspecified,monthly,2024-04-18 00:00:00,17:00:00
2024-04-18 19:00:00,EUR,yellow,German Buba President Nagel Speaks,,,,speak,unspecified,unspecified,2024-04-18 00:00:00,19:00:00
2024-04-18 19:30:00,USD,red,Unemployment Claims,212000.0,215000.0,212000.0,employment indicators,unemployment claims,unspecified,2024-04-18 00:00:00,19:30:00
2024-04-18 19:30:00,USD,orange,Philly Fed Manufacturing Index,15.5,1.5,3.2,economic indicators,unspecified,unspecified,2024-04-18 00:00:00,19:30:00
2024-04-18 20:05:00,USD,yellow,FOMC Member Bowman Speaks,,,,speak,central bank speak,unspecified,2024-04-18 00:00:00,20:05:00
2024-04-18 20:15:00,USD,yellow,FOMC Member Bowman Speaks,,,,speak,central bank speak,unspecified,2024-04-18 00:00:00,20:15:00
2024-04-18 20:15:00,USD,yellow,FOMC Member Williams Speaks,,,,speak,central bank speak,unspecified,2024-04-18 00:00:00,20:15:00
2024-04-18 21:00:00,USD,orange,Existing Home Sales,4190000.0000000005,4200000.0,4380000.0,other,unspecified,unspecified,2024-04-18 00:00:00,21:00:00
2024-04-18 21:00:00,USD,yellow,CB Leading Index m/m,-0.003,-0.001,0.002,other,unspecified,m/m,2024-04-18 00:00:00,21:00:00
2024-04-18 21:30:00,USD,yellow,Natural Gas Storage,50000000000.0,54000000000.0,24000000000.0,other,unspecified,unspecified,2024-04-18 00:00:00,21:30:00
2024-04-18 22:00:00,USD,yellow,FOMC Member Bostic Speaks,,,,speak,central bank speak,unspecified,2024-04-18 00:00:00,22:00:00
2024-04-18 23:00:00,CHF,yellow,Gov Board Member Martin Speaks,,,,speak,central bank speak,unspecified,2024-04-18 00:00:00,23:00:00
2024-04-19 04:45:00,USD,yellow,FOMC Member Bostic Speaks,,,,speak,central bank speak,unspecified,2024-04-19 00:00:00,04:45:00
2024-04-19 06:30:00,JPY,yellow,National Core CPI y/y,0.026000000000000002,0.027000000000000003,0.027999999999999997,inflation,general cpi,y/y,2024-04-19 00:00:00,06:30:00
2024-04-19 13:00:00,EUR,yellow,German PPI m/m,0.002,0.0,-0.004,inflation,general ppi,m/m,2024-04-19 00:00:00,13:00:00
2024-04-19 13:00:00,GBP,red,Retail Sales m/m,0.0,0.003,0.001,sales indicators,retail sales,m/m,2024-04-19 00:00:00,13:00:00
2024-04-19 16:10:00,CNY,yellow,Foreign Direct Investment ytd/y,-0.261,,-0.19899999999999998,other,unspecified,unspecified,2024-04-19 00:00:00,16:10:00
2024-04-19 21:15:00,GBP,yellow,MPC Member Breeden Speaks,,,,speak,central bank speak,unspecified,2024-04-19 00:00:00,21:15:00
2024-04-19 21:15:00,GBP,yellow,MPC Member Ramsden Speaks,,,,speak,central bank speak,unspecified,2024-04-19 00:00:00,21:15:00
2024-04-19 23:30:00,GBP,yellow,MPC Member Mann Speaks,,,,speak,central bank speak,unspecified,2024-04-19 00:00:00,23:30:00
2024-04-20 02:00:00,EUR,yellow,German Buba President Nagel Speaks,,,,speak,unspecified,unspecified,2024-04-20 00:00:00,02:00:00
2024-04-20 03:00:00,USD,yellow,FOMC Financial Stability Report,,,,other,unspecified,unspecified,2024-04-20 00:00:00,03:00:00
2024-04-22 06:01:00,GBP,yellow,Rightmove HPI m/m,0.011000000000000001,,0.015,other,unspecified,m/m,2024-04-22 00:00:00,06:01:00
2024-04-22 08:15:00,CNY,orange,1-y Loan Prime Rate,0.0345,0.0345,0.0345,other,unspecified,unspecified,2024-04-22 00:00:00,08:15:00
2024-04-22 08:15:00,CNY,orange,5-y Loan Prime Rate,0.0395,0.0395,0.0395,other,unspecified,unspecified,2024-04-22 00:00:00,08:15:00
2024-04-22 10:00:00,NZD,yellow,Credit Card Spending y/y,0.013999999999999999,,0.021,other,unspecified,y/y,2024-04-22 00:00:00,10:00:00
2024-04-22 19:30:00,CAD,yellow,IPPI m/m,0.008,0.008,0.011000000000000001,inflation,general ppi,m/m,2024-04-22 00:00:00,19:30:00
2024-04-22 19:30:00,CAD,yellow,NHPI m/m,0.0,0.001,0.001,other,unspecified,m/m,2024-04-22 00:00:00,19:30:00
2024-04-22 19:30:00,CAD,yellow,RMPI m/m,0.047,0.028999999999999998,0.021,other,unspecified,m/m,2024-04-22 00:00:00,19:30:00
2024-04-22 21:00:00,EUR,yellow,Consumer Confidence,-15.0,-14.0,-15.0,economic indicators,unspecified,unspecified,2024-04-22 00:00:00,21:00:00
2024-04-22 22:30:00,EUR,orange,ECB President Lagarde Speaks,,,,speak,central bank speak,unspecified,2024-04-22 00:00:00,22:30:00
2024-04-23 06:00:00,AUD,yellow,Flash Manufacturing PMI,49.9,,47.3,production indicators,manufacturing pmi,unspecified,2024-04-23 00:00:00,06:00:00
2024-04-23 06:00:00,AUD,yellow,Flash Services PMI,54.2,,54.4,production indicators,services pmi,unspecified,2024-04-23 00:00:00,06:00:00
2024-04-23 07:30:00,JPY,yellow,Flash Manufacturing PMI,49.9,48.0,48.2,production indicators,manufacturing pmi,unspecified,2024-04-23 00:00:00,07:30:00
2024-04-23 12:00:00,JPY,yellow,BOJ Core CPI y/y,0.022000000000000002,0.023,0.023,inflation,general cpi,y/y,2024-04-23 00:00:00,12:00:00
2024-04-23 13:00:00,GBP,yellow,Public Sector Net Borrowing,11000000000.0,8900000000.0,8600000000.0,other,unspecified,unspecified,2024-04-23 00:00:00,13:00:00
2024-04-23 14:15:00,EUR,red,French Flash Manufacturing PMI,44.9,46.9,46.2,production indicators,manufacturing pmi,unspecified,2024-04-23 00:00:00,14:15:00
2024-04-23 14:15:00,EUR,red,French Flash Services PMI,50.5,48.9,48.3,production indicators,services pmi,unspecified,2024-04-23 00:00:00,14:15:00
2024-04-23 14:30:00,EUR,red,German Flash Manufacturing PMI,42.2,42.8,41.9,production indicators,manufacturing pmi,unspecified,2024-04-23 00:00:00,14:30:00
2024-04-23 14:30:00,EUR,red,German Flash Services PMI,53.3,50.6,50.1,production indicators,services pmi,unspecified,2024-04-23 00:00:00,14:30:00
2024-04-23 15:00:00,EUR,orange,Flash Manufacturing PMI,45.6,46.5,46.1,production indicators,manufacturing pmi,unspecified,2024-04-23 00:00:00,15:00:00
2024-04-23 15:00:00,EUR,orange,Flash Services PMI,52.9,51.8,51.5,production indicators,services pmi,unspecified,2024-04-23 00:00:00,15:00:00
2024-04-23 15:00:00,GBP,yellow,MPC Member Haskel Speaks,,,,speak,central bank speak,unspecified,2024-04-23 00:00:00,15:00:00
2024-04-23 15:30:00,GBP,red,Flash Manufacturing PMI,48.7,50.3,50.3,production indicators,manufacturing pmi,unspecified,2024-04-23 00:00:00,15:30:00
2024-04-23 15:30:00,GBP,red,Flash Services PMI,54.9,53.0,53.1,production indicators,services pmi,unspecified,2024-04-23 00:00:00,15:30:00
2024-04-23 18:15:00,GBP,yellow,MPC Member Pill Speaks,,,,speak,central bank speak,unspecified,2024-04-23 00:00:00,18:15:00
2024-04-23 19:30:00,EUR,yellow,German Buba President Nagel Speaks,,,,speak,unspecified,unspecified,2024-04-23 00:00:00,19:30:00
2024-04-23 20:45:00,USD,red,Flash Manufacturing PMI,49.9,52.0,51.9,production indicators,manufacturing pmi,unspecified,2024-04-23 00:00:00,20:45:00
2024-04-23 20:45:00,USD,red,Flash Services PMI,50.9,52.0,51.7,production indicators,services pmi,unspecified,2024-04-23 00:00:00,20:45:00
2024-04-23 20:59:00,USD,orange,Richmond Manufacturing Index,-7.0,-7.0,-11.0,economic indicators,unspecified,unspecified,2024-04-23 00:00:00,20:59:00
2024-04-23 21:00:00,USD,orange,New Home Sales,693000.0,668000.0,637000.0,sales indicators,new home sales,unspecified,2024-04-23 00:00:00,21:00:00
2024-04-24 05:45:00,NZD,yellow,Trade Balance,588000000.0,-505000000.0,-315000000.0,other,unspecified,unspecified,2024-04-24 00:00:00,05:45:00
2024-04-24 06:50:00,JPY,yellow,SPPI y/y,0.023,0.021,0.022000000000000002,inflation,general ppi,y/y,2024-04-24 00:00:00,06:50:00
2024-04-24 08:30:00,AUD,red,CPI q/q,0.01,0.008,0.006,inflation,general cpi,q/q,2024-04-24 00:00:00,08:30:00
2024-04-24 08:30:00,AUD,red,CPI y/y,0.035,0.034,0.034,inflation,general cpi,y/y,2024-04-24 00:00:00,08:30:00
2024-04-24 08:30:00,AUD,red,Trimmed Mean CPI q/q,0.01,0.008,0.008,inflation,general cpi,q/q,2024-04-24 00:00:00,08:30:00
2024-04-24 14:00:00,EUR,yellow,German Buba President Nagel Speaks,,,,speak,unspecified,unspecified,2024-04-24 00:00:00,14:00:00
2024-04-24 15:00:00,CHF,yellow,UBS Economic Expectations,17.6,,11.5,other,unspecified,unspecified,2024-04-24 00:00:00,15:00:00
2024-04-24 15:00:00,EUR,orange,German ifo Business Climate,89.4,88.9,87.9,other,unspecified,unspecified,2024-04-24 00:00:00,15:00:00
2024-04-24 16:33:00,EUR,yellow,German 10-y Bond Auction,,,,bond,bond auction,10-year,2024-04-24 00:00:00,16:33:00
2024-04-24 17:00:00,GBP,yellow,CBI Industrial Order Expectations,-23.0,-16.0,-18.0,other,unspecified,unspecified,2024-04-24 00:00:00,17:00:00
2024-04-24 19:30:00,CAD,orange,Core Retail Sales m/m,-0.003,0.0,0.004,sales indicators,retail sales,m/m,2024-04-24 00:00:00,19:30:00
2024-04-24 19:30:00,CAD,orange,Retail Sales m/m,-0.001,0.001,-0.003,sales indicators,retail sales,m/m,2024-04-24 00:00:00,19:30:00
2024-04-24 19:30:00,USD,orange,Core Durable Goods Orders m/m,0.002,0.003,0.003,other,manufacturing index,m/m,2024-04-24 00:00:00,19:30:00
2024-04-24 19:30:00,USD,orange,Durable Goods Orders m/m,0.026000000000000002,0.025,0.013000000000000001,other,manufacturing index,m/m,2024-04-24 00:00:00,19:30:00
2024-04-24 19:55:00,EUR,yellow,Belgian NBB Business Climate,-11.9,-9.6,-10.4,other,unspecified,unspecified,2024-04-24 00:00:00,19:55:00
2024-04-24 20:00:00,CNY,yellow,CB Leading Index m/m,-0.002,,-0.003,other,unspecified,m/m,2024-04-24 00:00:00,20:00:00
2024-04-24 21:30:00,USD,yellow,Crude Oil Inventories,-6400000.0,1600000.0,2700000.0,other,unspecified,unspecified,2024-04-24 00:00:00,21:30:00
2024-04-25 00:30:00,CAD,yellow,BOC Summary of Deliberations,,,,other,unspecified,unspecified,2024-04-25 00:00:00,00:30:00
2024-04-25 00:00:00,NZD,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-04-25 00:00:00,00:00:00
2024-04-25 00:00:00,AUD,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-04-25 00:00:00,00:00:00
2024-04-25 13:00:00,EUR,yellow,German GfK Consumer Climate,-24.2,-25.9,-27.3,other,unspecified,unspecified,2024-04-25 00:00:00,13:00:00
2024-04-25 00:00:00,EUR,gray,Italian Bank Holiday,,,,holiday,bank holiday,unspecified,2024-04-25 00:00:00,00:00:00
2024-04-25 15:00:00,EUR,yellow,ECB Economic Bulletin,,,,other,unspecified,unspecified,2024-04-25 00:00:00,15:00:00
2024-04-25 17:00:00,GBP,yellow,CBI Realized Sales,-44.0,-2.0,2.0,other,unspecified,unspecified,2024-04-25 00:00:00,17:00:00
2024-04-25 19:30:00,USD,red,Advance GDP q/q,0.016,0.025,0.034,gdp,advance gdp,q/q,2024-04-25 00:00:00,19:30:00
2024-04-25 19:30:00,USD,red,Unemployment Claims,207000.0,214000.0,212000.0,employment indicators,unemployment claims,unspecified,2024-04-25 00:00:00,19:30:00
2024-04-25 19:30:00,USD,orange,Advance GDP Price Index q/q,0.031,0.03,0.016,gdp,advance gdp,q/q,2024-04-25 00:00:00,19:30:00
2024-04-25 19:30:00,USD,yellow,Goods Trade Balance,-91800000000.0,-91100000000.0,-90300000000.0,other,unspecified,unspecified,2024-04-25 00:00:00,19:30:00
2024-04-25 19:30:00,USD,yellow,Prelim Wholesale Inventories m/m,-0.004,0.002,0.004,other,unspecified,m/m,2024-04-25 00:00:00,19:30:00
2024-04-25 21:00:00,USD,red,Pending Home Sales m/m,0.034,0.003,0.016,sales indicators,pending home sales,m/m,2024-04-25 00:00:00,21:00:00
2024-04-25 21:30:00,USD,yellow,Natural Gas Storage,92000000000.0,87000000000.0,50000000000.0,other,unspecified,unspecified,2024-04-25 00:00:00,21:30:00
2024-04-25 22:15:00,EUR,yellow,German Buba President Nagel Speaks,,,,speak,unspecified,unspecified,2024-04-25 00:00:00,22:15:00
2024-04-26 06:01:00,GBP,yellow,GfK Consumer Confidence,-19.0,-20.0,-21.0,economic indicators,unspecified,unspecified,2024-04-26 00:00:00,06:01:00
2024-04-26 06:30:00,JPY,orange,Tokyo Core CPI y/y,0.016,0.022000000000000002,0.024,inflation,general cpi,y/y,2024-04-26 00:00:00,06:30:00
2024-04-26 08:30:00,AUD,yellow,Import Prices q/q,-0.018000000000000002,0.001,0.011000000000000001,other,unspecified,q/q,2024-04-26 00:00:00,08:30:00
2024-04-26 08:30:00,AUD,yellow,PPI q/q,0.009000000000000001,0.009000000000000001,0.009000000000000001,inflation,general ppi,q/q,2024-04-26 00:00:00,08:30:00
2024-04-26 10:22:00,JPY,red,BOJ Outlook Report,,,,monetary policy,outlook report,unspecified,2024-04-26 00:00:00,10:22:00
2024-04-26 10:22:00,JPY,red,BOJ Policy Rate,,,,monetary policy,rate statement/policy rate,unspecified,2024-04-26 00:00:00,10:22:00
2024-04-26 10:22:00,JPY,red,Monetary Policy Statement,,,,monetary policy,policy statement/report,unspecified,2024-04-26 00:00:00,10:22:00
2024-04-26 13:30:00,JPY,red,BOJ Press Conference,,,,speak,press conference,unspecified,2024-04-26 00:00:00,13:30:00
2024-04-26 14:00:00,EUR,yellow,Spanish Unemployment Rate,0.12300000000000001,0.11800000000000001,0.11800000000000001,employment indicators,unemployment rate,unspecified,2024-04-26 00:00:00,14:00:00
2024-04-26 15:00:00,CHF,orange,SNB Chairman Jordan Speaks,,,,speak,central bank speak,unspecified,2024-04-26 00:00:00,15:00:00
2024-04-26 15:00:00,EUR,yellow,M3 Money Supply y/y,0.009000000000000001,0.005,0.004,other,unspecified,y/y,2024-04-26 00:00:00,15:00:00
2024-04-26 15:00:00,EUR,yellow,Private Loans y/y,0.002,0.003,0.003,other,unspecified,y/y,2024-04-26 00:00:00,15:00:00
2024-04-26 19:30:00,USD,red,Core PCE Price Index m/m,0.003,0.003,0.003,inflation,core pce,m/m,2024-04-26 00:00:00,19:30:00
2024-04-26 19:30:00,USD,yellow,Personal Income m/m,0.005,0.005,0.003,other,unspecified,m/m,2024-04-26 00:00:00,19:30:00
2024-04-26 19:30:00,USD,yellow,Personal Spending m/m,0.008,0.006,0.008,other,unspecified,m/m,2024-04-26 00:00:00,19:30:00
2024-04-26 21:00:00,USD,red,Revised UoM Consumer Sentiment,77.2,77.9,77.9,economic indicators,consumer sentiment,unspecified,2024-04-26 00:00:00,21:00:00
2024-04-26 21:00:00,USD,yellow,Revised UoM Inflation Expectations,0.032,,0.031,inflation,inflation expectations,unspecified,2024-04-26 00:00:00,21:00:00
2024-04-29 00:00:00,JPY,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-04-29 00:00:00,00:00:00
2024-04-29 00:00:00,EUR,red,German Prelim CPI m/m,0.005,0.006,0.004,inflation,prelim cpi,m/m,2024-04-29 00:00:00,00:00:00
2024-04-29 14:00:00,EUR,orange,Spanish Flash CPI y/y,0.033,0.034,0.032,inflation,flash cpi,y/y,2024-04-29 00:00:00,14:00:00
2024-04-29 16:13:00,EUR,yellow,Italian 10-y Bond Auction,,,,bond,bond auction,10-year,2024-04-29 00:00:00,16:13:00
2024-04-30 06:01:00,GBP,yellow,BRC Shop Price Index y/y,0.008,,0.013000000000000001,other,unspecified,y/y,2024-04-30 00:00:00,06:01:00
2024-04-30 06:30:00,JPY,yellow,Unemployment Rate,0.026000000000000002,0.025,0.026000000000000002,employment indicators,unemployment rate,unspecified,2024-04-30 00:00:00,06:30:00
2024-04-30 06:50:00,JPY,yellow,Prelim Industrial Production m/m,0.038,0.034,-0.006,production indicators,unspecified,m/m,2024-04-30 00:00:00,06:50:00
2024-04-30 06:50:00,JPY,yellow,Retail Sales y/y,0.012,0.025,0.047,sales indicators,retail sales,y/y,2024-04-30 00:00:00,06:50:00
2024-04-30 08:00:00,NZD,orange,ANZ Business Confidence,14.9,,22.9,other,unspecified,unspecified,2024-04-30 00:00:00,08:00:00
2024-04-30 08:30:00,AUD,orange,Retail Sales m/m,-0.004,0.002,0.002,sales indicators,retail sales,m/m,2024-04-30 00:00:00,08:30:00
2024-04-30 08:30:00,AUD,yellow,Private Sector Credit m/m,0.003,0.004,0.005,other,unspecified,m/m,2024-04-30 00:00:00,08:30:00
2024-04-30 08:30:00,CNY,red,Manufacturing PMI,50.4,50.3,50.8,production indicators,manufacturing pmi,unspecified,2024-04-30 00:00:00,08:30:00
2024-04-30 08:30:00,CNY,orange,Non-Manufacturing PMI,51.2,52.3,53.0,production indicators,manufacturing pmi,unspecified,2024-04-30 00:00:00,08:30:00
2024-04-30 08:45:00,CNY,yellow,Caixin Manufacturing PMI,51.4,51.0,51.1,production indicators,manufacturing pmi,unspecified,2024-04-30 00:00:00,08:45:00
2024-04-30 12:00:00,JPY,yellow,Housing Starts y/y,-0.128,-0.076,-0.08199999999999999,other,unspecified,y/y,2024-04-30 00:00:00,12:00:00
2024-04-30 12:30:00,EUR,yellow,French Consumer Spending m/m,0.004,0.002,0.001,other,unspecified,m/m,2024-04-30 00:00:00,12:30:00
2024-04-30 12:30:00,EUR,yellow,French Flash GDP q/q,0.002,0.001,0.001,gdp,gdp flash estimate,q/q,2024-04-30 00:00:00,12:30:00
2024-04-30 13:00:00,EUR,yellow,German Import Prices m/m,0.004,0.001,-0.002,other,unspecified,m/m,2024-04-30 00:00:00,13:00:00
2024-04-30 13:00:00,EUR,yellow,German Retail Sales m/m,0.018000000000000002,0.013000000000000001,-0.019,sales indicators,retail sales,m/m,2024-04-30 00:00:00,13:00:00
2024-04-30 13:45:00,EUR,yellow,French Prelim CPI m/m,0.005,0.005,0.002,inflation,prelim cpi,m/m,2024-04-30 00:00:00,13:45:00
2024-04-30 14:00:00,CHF,yellow,KOF Economic Barometer,101.8,102.1,100.4,other,unspecified,unspecified,2024-04-30 00:00:00,14:00:00
2024-04-30 14:00:00,EUR,yellow,Spanish Flash GDP q/q,0.006999999999999999,0.004,0.006999999999999999,gdp,gdp flash estimate,q/q,2024-04-30 00:00:00,14:00:00
2024-04-30 14:55:00,EUR,yellow,German Unemployment Change,10000.0,7000.0,6000.0,employment indicators,employment change,unspecified,2024-04-30 00:00:00,14:55:00
2024-04-30 15:00:00,EUR,yellow,Italian Prelim GDP q/q,0.003,0.001,0.001,gdp,prelim gdp,q/q,2024-04-30 00:00:00,15:00:00
2024-04-30 15:00:00,EUR,yellow,German Prelim GDP q/q,0.002,0.001,-0.005,gdp,prelim gdp,q/q,2024-04-30 00:00:00,15:00:00
2024-04-30 15:30:00,GBP,yellow,M4 Money Supply m/m,0.006999999999999999,0.004,0.006,other,unspecified,m/m,2024-04-30 00:00:00,15:30:00
2024-04-30 15:30:00,GBP,yellow,Mortgage Approvals,61000.0,61000.0,60000.0,other,unspecified,unspecified,2024-04-30 00:00:00,15:30:00
2024-04-30 15:30:00,GBP,yellow,Net Lending to Individuals m/m,1800000000.0,1700000000.0,3100000000.0,other,unspecified,m/m,2024-04-30 00:00:00,15:30:00
2024-04-30 16:00:00,EUR,orange,Core CPI Flash Estimate y/y,0.027000000000000003,0.026000000000000002,0.028999999999999998,inflation,flash cpi,y/y,2024-04-30 00:00:00,16:00:00
2024-04-30 16:00:00,EUR,orange,CPI Flash Estimate y/y,0.024,0.024,0.024,inflation,flash cpi,y/y,2024-04-30 00:00:00,16:00:00
2024-04-30 16:00:00,EUR,yellow,Italian Prelim CPI m/m,0.002,0.003,0.0,inflation,prelim cpi,m/m,2024-04-30 00:00:00,16:00:00
2024-04-30 16:00:00,EUR,yellow,Prelim Flash GDP q/q,0.003,0.001,0.0,gdp,gdp flash estimate,q/q,2024-04-30 00:00:00,16:00:00
2024-04-30 19:30:00,CAD,red,GDP m/m,0.002,0.003,0.005,gdp,gdp general,m/m,2024-04-30 00:00:00,19:30:00
2024-04-30 19:30:00,USD,red,Employment Cost Index q/q,0.012,0.01,0.009000000000000001,employment indicators,employment cost index,q/q,2024-04-30 00:00:00,19:30:00
2024-04-30 20:00:00,USD,orange,S&P/CS Composite-20 HPI y/y,0.073,0.067,0.066,other,unspecified,y/y,2024-04-30 00:00:00,20:00:00
2024-04-30 20:00:00,USD,yellow,HPI m/m,0.012,0.001,-0.001,other,unspecified,m/m,2024-04-30 00:00:00,20:00:00
2024-04-30 20:45:00,USD,orange,Chicago PMI,37.9,44.9,41.4,production indicators,unspecified,unspecified,2024-04-30 00:00:00,20:45:00
2024-04-30 21:00:00,USD,red,CB Consumer Confidence,97.0,104.0,103.1,economic indicators,consumer confidence,unspecified,2024-04-30 00:00:00,21:00:00
2024-05-01 04:00:00,NZD,yellow,RBNZ Financial Stability Report,,,,other,unspecified,unspecified,2024-05-01 00:00:00,04:00:00
2024-05-01 05:45:00,NZD,red,Employment Change q/q,-0.002,0.003,0.004,employment indicators,employment change,q/q,2024-05-01 00:00:00,05:45:00
2024-05-01 05:45:00,NZD,red,Unemployment Rate,0.043,0.043,0.04,employment indicators,unemployment rate,unspecified,2024-05-01 00:00:00,05:45:00
2024-05-01 05:45:00,NZD,yellow,Labor Cost Index q/q,0.008,0.008,0.01,other,unspecified,q/q,2024-05-01 00:00:00,05:45:00
2024-05-01 00:00:00,CNY,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-05-01 00:00:00,00:00:00
2024-05-01 07:30:00,JPY,yellow,Final Manufacturing PMI,49.6,49.9,49.9,production indicators,manufacturing pmi,unspecified,2024-05-01 00:00:00,07:30:00
2024-05-01 08:00:00,NZD,orange,RBNZ Gov Orr Speaks,,,,speak,central bank speak,unspecified,2024-05-01 00:00:00,08:00:00
2024-05-01 00:00:00,CHF,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-05-01 00:00:00,00:00:00
2024-05-01 13:00:00,GBP,yellow,Nationwide HPI m/m,-0.004,0.001,-0.002,other,unspecified,m/m,2024-05-01 00:00:00,13:00:00
2024-05-01 00:00:00,EUR,gray,French Bank Holiday,,,,holiday,bank holiday,unspecified,2024-05-01 00:00:00,00:00:00
2024-05-01 00:00:00,EUR,gray,German Bank Holiday,,,,holiday,bank holiday,unspecified,2024-05-01 00:00:00,00:00:00
2024-05-01 00:00:00,EUR,gray,Italian Bank Holiday,,,,holiday,bank holiday,unspecified,2024-05-01 00:00:00,00:00:00
2024-05-01 13:30:00,AUD,yellow,Commodity Prices y/y,-0.11599999999999999,,-0.149,other,unspecified,y/y,2024-05-01 00:00:00,13:30:00
2024-05-01 15:30:00,GBP,yellow,Final Manufacturing PMI,49.1,48.7,48.7,production indicators,manufacturing pmi,unspecified,2024-05-01 00:00:00,15:30:00
2024-05-01 16:03:00,GBP,yellow,10-y Bond Auction,,,,bond,bond auction,10-year,2024-05-01 00:00:00,16:03:00
2024-05-01 19:15:00,USD,red,ADP Non-Farm Employment Change,192000.0,179000.0,208000.0,employment indicators,employment change,unspecified,2024-05-01 00:00:00,19:15:00
2024-05-01 20:30:00,CAD,yellow,Manufacturing PMI,49.4,,49.8,production indicators,manufacturing pmi,unspecified,2024-05-01 00:00:00,20:30:00
2024-05-01 20:45:00,USD,red,Final Manufacturing PMI,50.0,49.9,49.9,production indicators,manufacturing pmi,unspecified,2024-05-01 00:00:00,20:45:00
2024-05-01 21:00:00,USD,red,ISM Manufacturing PMI,49.2,50.0,50.3,production indicators,manufacturing pmi,unspecified,2024-05-01 00:00:00,21:00:00
2024-05-01 21:00:00,USD,red,JOLTS Job Openings,8490000.0,8680000.0,8810000.0,employment indicators,job openings,unspecified,2024-05-01 00:00:00,21:00:00
